BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-175935,Aéroport de Bâle-Mulhouse,None,,,,BP 60120,68304,Saint-Louis,,03-89-90-31-11,,,avitaillement2013@euroairport.com,http://www.euroairport.com,,,,,,False,False,,False,False
15-175936,E.C.A.S. gendarmerie nationale,None,M. ANDRE Nicolas,,,54 rue de la Guignière - BP201,36300,Le blanc,,(+33) 2-45-72-80-82,,(+33) 2-45-72-80-67,,,,,,,,False,False,,False,False
15-175937,Communauté d'Agglomération de Bastia,None,Mr François TATTI Président de la Communauté d'Agglomération de Bastia,,,port de togaCS 60097,20291,Bastia cedex,,(+33)49-55-55-18-18,,(+33)4-95-32-70-51,marchespublics@agglo-bastia.fr,http://www.bastia-agglomeration.com,http://cabastia.marco-web.fr,,,,,False,False,,False,False
15-175938,Commune de Carcassonne,21110069800011,M. Le Maire Gérard LARRAT,,,32 rue Aimé Ramond,11835,Carcassonne cedex 9,,,,,marches@mairie-carcassonne.fr,http://www.carcassonne.org,http://www.achatpublic.com,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_Sfdsz48p16&v=1&selected=0,,,False,False,,False,False
15-175939,Centre hospitalier Périgueux,None,,Cellule des marchés,,80 avenue Georges Pompidou CS 61205,24019,Perigueux,,(+33) -05-53-45-28-93,,(+33) -05-53-45-26-74,dae.marches@ch-perigueux.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175942,INPS,None,Bureau des marchés publics,,,BP 30169,69510,Ecully Cedex,,(+33) 4-72-86-84-70,,(+33) 4-72-86-86-90,inps-marches-publics@interieur.gouv.fr,,http:///www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-175943,SDIS du territoire de Belfort,None,"Mme MARTIN SANDRINE, Adm Générale",,,4 rue Romain Rolland,90000,Belfort,,03-84-58-78-40,,03-84-58-78-55,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-175944,Ville de Castres,21810065900018,M. Le Maire,,,Rue de l'hôtel de ville - BP 10406,81108,Castres Cedex,,(+33) 5-63-71-58-58,,,,http://www.ville-castres.fr,http://castres-marches.marcoweb.fr,,,,,False,False,,False,False
15-175945,Ville Eurométropole de Strasbourg,None,M. Le Maire de Strasbourg,,,1 parc de l'Etoile,67076,Strasbourg Cedex,,(+33) 3-68-98-51-19,,(+33) 3-68-98-56-32,marchespublics@strasbourg.eu,,https://alsacemarchespublics.eu/,,,,,False,False,,False,False
15-175946,C.I.V.I.S.,None, M. Le président,,,29 route de l'entre-deux,97410,Saint-pierre,,(+33) 2-62-49-96-00,,(+33) 2-62-33-06-36,damp@civis.re,http://civis.e-marchespublics.com,,,,,,False,False,,False,False
15-175947,Communauté de Communes de l'Ile de Ré,None,"M. Quillet Lionel, Président",,,3 rue du Père Ignace,17410,Saint martin de ré,,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_kNIGbhmYAi,,,,,False,False,,False,False
15-175949,DIR Ouest,None,,M le directeur représenté par DIRO/SMT/PIT,,10 rue Maurice Fabre - CS 63108,35031,Rennes,,(+33) 2-99-33-47-55,,,pit.smt.diro@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
15-175950,Ville de Coubron,None,Monsieur le Maire,,,133 rue Jean Jaurès,93470,Coubron,,01-43-88-51-45,,01-43-30-17-13,jm.papini@coubron.fr,http://www.coubron.fr,http://www.synapse-entreprises.com,,,,,False,False,,False,False
15-175951,Mairie de LA BASSEE,None, Philippe waymel,,,Place du général de gaulle,59480,La bassee,,03-20-29-90-29,,,maryse.devroute@la-bassee59.fr,,,,,,,False,False,,False,False
15-175952,Communauté Agglomération Grand Verdun,None,"M. Weiser Franck, Service achats",,,"11, rue Président Poincaré",55100,Verdun,,03-29-83-44-22,,03-29-83-44-04,demat@ville-verdun.fr,http://www.verdun.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-175954,GHR Mulhouse Sud Alsace,None,Monsieur le Directeur,Pôle Pharmacie - Camsp - Stérilisation,,87 avenue d'Atlkirch,68051,Mulhouse Cedex,,,,,marches-publics@ch-mulhouse.fr,,https://marchespublics-ch-mulhouse.omnikles.com,,,,,False,False,,False,False
15-175955,Ville d'Ivry-sur-Seine,None,,Service Marchés Publics,,Esplanade Georges Marrane,94205,Ivry-sur-seine cedex,,(+33) 1-49-60-26-83,,(+33) 1-49-60-26-60,smp@ivry94.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,False,False,,False,False
15-175956,Métropole Européenne de Lille,None,Mlle ZAPATA-CARRILLO Pauline,,,1 rue du Ballon - C.S. 59749,59034,Lille cedex,,03-20-21-31-95,,,dmg-marche@lillemetropole.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175957,Ville de Montluçon,None,M. Le Maire,,,Cité Administrative Esplanade Georges Pompidou 1 rue des Conches - CS 13249,03106,Montlucon Cedex,,(+33)4-70-02-55-00,,(+33)4-70-02-55-19,,http://www.mairie-montlucon.com,,,,,,False,False,,False,False
15-175958,CA Beaune Côte et Sud,None, Isabelle LANTOINE,,,14 rue Philippe Trinquet,21200,Beaune,,(+33) 3-80-24-56-58,,,commandepublique@beaunecoteetsud.com,,,,,,,False,False,,False,False
15-175959,Commune de Marly-le-Roi,None," PERROT Jean-Yves, Maire",,,Place du général de Gaulle,78160,Marly-le-Roi,,01-30-61-60-00,,,,http://www.marlyleroi.fr/,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-175960,CALITOM,25160266000028, le Président,,,"ZE la Braconne, 19 rte du Lac des Saules",16600,Mornac,,(+33) 5-45-65-82-50,,(+33) 5-45-65-82-55,marches@calitom.com,http://www.calitom.com,http://www.calitom.com,,,,,False,False,,False,False
15-175961,Hopitaux Civils de Colmar,26680090300012,Mme Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,,http://www.ch-colmar.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-175962,Département de la Drôme,None, M. le Président du Conseil départemental,,,"Direction de la Communication, 26 avenue du Président Herriot",26026,Valence,,04-75-79-26-26,,,,http://www.ladrome.fr,http://www.ladrome.fr,,,,,False,False,,False,False
15-175963,Régie des Saisies,None," FRISON Michel, Directeur",,,109 Avenue des Jeux Olympiques,73620,LES SAISIES,,04-79-38-98-89,,,,,,,,,,False,False,,False,False
15-175964,Communauté de Communes du Queyras,None, Le Président,,,Maison du Queyras,05470,Aiguilles,,04-92-46-78-00,,04-92-46-80-74,ccqueyras@wanadoo.fr,http://www.escartonduqueyras.com,,,,,,False,False,,False,False
15-175965,Ville de Chalette sur Loing,21450068800012," DEMAUMONT Franck, Maire",,,1 place de la République,45120,Châlette sur Loing,,(+33) 2-38-89-59-59,,,,,,,,,,False,False,,False,False
15-175966,Société d'Equipement Vosgienne,None,M. Erwan MOISSON,,,Mandataire du CCAS du Val de Meuse9 Rue Maurice Jeandon,88100,Saint-Dié des Vosges,,03-29-42-14-14,,03-29-42-14-15,sev@wanadoo.fr,,http://www.sev.fr,,,,,False,False,,False,False
15-175967,Centrale d'Achat Public de l'Oise,None,Cap'Oise-Picardie,CAP'Oise-Picardie,,36 rue salvador Allende - Village Mykonos - Batiment A Hervé Carlier,60000,Beauvais,,(+33) 3-44-10-42-65,,(+33) 3-44-06-60-17,centraledachatpublic@oise.fr,http://www.cap-oise.fr,http://www.achatpublic.com,,http://www.achatpublic.com,,,False,False,,False,False
15-175968,SMAGER,None," PLANCHENAULT Hervé, Président",,,"Hôtel du Département , 2 Place André Mignot",78012,VERSAILLES,,01-30-83-99-14,,,,http://www.smager.fr,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-175969,Conseil général des Yvelines,22780646000019, le Président,,,"2, place André Mignot",78012,Versailles,,(+33) 1-39-07-78-78,,,,http://www.yvelines.fr,http://www.achats.yvelines.fr,,,,,False,False,,False,False
15-175970,Conseil Général du Var,22830001800113,"Mme CAPOBIANCO Valérie, Directeur des Marchés",,,"Direction des Marchés, 390 avenue des Lices - CS 41303",83076,TOULON,,,,,,http://www.var.fr,http://www.var.fr,,,,,False,False,,False,False
15-175971,Département de la Haute-Savoie,22740001700074, le Président,,,"Services de la Commande Publique, CS 32444",74041,Annecy,,(+33) 4-50-33-21-32,,(+33) 4-50-33-21-45,,http://www.hautesavoie.fr,http://www.hautesavoie.fr,,,,,False,False,,False,False
15-175972,Ville de Nîmes,None,M. Le Maire,,,Colisée 2 - 2ème étage 1 rue du Colisée Cedex 9,30947,Nîmes,,(+33) 4-34-03-57-00,,(+33) 4-34-03-57-01,commande-publique@ville-nimes.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-162764,Lille Métropole Habitat,None,Mme la directrice générale de LMH,,,425 Boulevard Gambetta,59200,Tourcoing,,03-20-16-95-89,,03-20-16-95-96,,http://www.lmh.fr,http://marchespublics-lmh.omnikles.com,,,,,False,False,,False,False
15-163429,Etablissement Public Aménagement ORSA,49908428300021,Mme NADOLSKI Delphine,,,2 avenue Jean Jaurès,94600,Choisy le roi,,(+33) 1-48-53-70-44,,,service-juridique@epa-orsa.fr,,http://epa-orsa.marcoweb.fr,,http://epa-orsa.marcoweb.fr,,,False,False,,False,False
15-175975,Cté de Com de Haute Cornouaille,None," Bernard SALIOU, Président",,,6 rue de Morlaix,29520,Chateauneuf Du Faou,,,,,,,,,,,,False,False,,False,False
15-175976,Métropole Nice côte d'azur,None,M. Le président de la Métropole Nice Côte d'Azur,,,455 promenade des anglais,06364,Nice cedex 4,,(+33) 4-89-98-10-00,,(+33) 4-89-98-10-33,dao@nicecotedazur.org,,,,,,,False,False,,False,False
15-175977,Centre Hospitalier du Val d'Ariège,None,M. Le Directeur,,,BP 90064,09017,Foix Cedex,,,,,,,,,,,,False,False,,False,False
15-175979,Ville de Riorges,None, Monsieur le Maire,,,"service des marchés publics, 411 rue Pasteur",42153,Riorges,,04-77-23-62-62,,04-77-70-26-69,service.marches.publics@riorges.fr,http://www.riorges.fr,http://www.riorges.fr,,,,,False,False,,False,False
15-175980,Saint Etienne Métropole,None, Le Président,,,"2 Avenue GRÜNER, CS 80257",42006,Saint Etienne,,04-77-49-74-07,,04-77-49-98-21,marches@agglo-st-etienne.fr,http://www.agglo-st-etienne.fr/,http://www.agglo-st-etienne.fr/,,,,,False,False,,False,False
15-175981,Conseil général de l' Aisne,None, Nicolas FRICOTEAUX,,,"2, rue Paul Doumer",02013,Laon cedex,,,,,,,https://www.marches-aisne.fr/fr/consult.php?us=cg02001&id=270,,,,,False,False,,False,False
15-175982,MEEDDM,None,M. RODON-PULIA Viola,DRIEA-IF/SG/Bureau des Marchés (A219/A220),,21-23 rue miollis,75732,Paris cedex 15,,(+33) 1-40-61-86-30,,,bm.sg.driea-if@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-175983,CdC des Bastides en Haut Agenais P,None,,,,"1, Rue des Cannelles",47150,Monflanquin,,,,,,,,,,,,False,False,,False,False
15-175984,OPH Clamart Habitat,None, Service marchés,,,"5, rue paul vaillant couturier",92140,Clamart,,01-46-45-47-86,,,courrier@clamart-habitat.fr,http://clamart-habitat.e-marchespublics.com,http://clamart-habitat.e-marchespublics.com,,,,,False,False,,False,False
15-175985,Conseil Général de Seine Saint Denis,None,,DEA - Bureau de la Commande Publique,,Hôtel du Département Hôtel du Département,93006,Bobigny cedex,,(+33) 1-43-93-65-51,,(+33) 1-43-93-65-62,,http://www.seine-saint-denis.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-175986,Conseil départemental du Pas-de-Calais,None, M. le Président du Conseil départemental,,,Conseil départemental du Pas-de-Calais Hôtel du Département Rue Ferdinand Buisson,62018,ARRAS CEDEX 9,,03-21-21-67-30,,03-21-21-62-38,,https://marches.local-trust.com/cg-62,,,,,,False,False,,False,False
15-175987,Ecole Nationale sup. d'Arts et Métiers,None,Service marches,,,151 boulevard de l'Hôpital,75013,Paris,,,,,,http://www.ensam.eu,http://www.marches-publics.gouv.fr/?page=entreprise.entrepriseHome,,,,,False,False,,False,False
15-175988,OPH Plaine Commune Habitat,None,"Le Directeur Général, M. Sébastien LONGIN",,,32-38 boulevard jules guesde,93200,saint-denis,,(+33) 1-48-13-61-00,,(+33) 1-48-13-61-05,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,http://www.maximilien.fr,http://www.maximilien.fr,,,False,False,,False,False
15-175990,Lto habitat,None, Vincent lefebvre,,,46 rue emile zola,62590,Oignies,,03-21-74-81-84,,03-21-74-81-80,vincent.lefebvre@lto-habitat.fr,http://www.sia-habitat.e-marchespublics.com,http://www.sia-habitat.e-marchespublics.com,,,,,False,False,,False,False
15-175991,C.H.U. de Besançon,26250176000066,,,,Direction des Infrastructures de la Sécurité et de la Maintenance 2 Place Saint-Jacques,25030,Besançon,,(+33) -03-81-21-80-77,,(+33) -03-81-21-83-85,dtp@chu-besancon.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-146742,I.F.C.E.,None,Service achats,,,Route de Troche BP 6,19230,Arnac-Pompadour,,,,,,,,,,,,False,False,,False,False
15-175993,Université de Reims Champagne Ardenne,19511296600435,M. MASSART Jérémy,Direction des Achats,,"9, Boulevard de la paix CS 60005",51724,Reims,,(+33) 3-26-91-32-09,,(+33) 3-26-91-39-82,direction.achats@univ-reims.fr,http://www.univ-reims.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-175994,DREAL Pays de la Loire,None,Madame la Directrice Régionale de l'Environnement de l'Aménagement et du Logement,,,5 rue Françoise giroud CS 16326,44263,Nantes Cedex 2,,02-72-74-75-00,,02-72-74-75-09,dmo.sial.dreal-pays-loire@developpement-durable.gouv.fr,http://http//www.pays-de-la-loire.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-175995,CG49,None, Mme Danielle Manceau,,,"Hotel du Département - Direction des finances, des affaires juridiques et de l'évaluation - Place Michel Debré - CS 94104",49941,Angers cedex 09,,(+33) 2-41-81-45-83,,(+33) 2-41-81-47-83,,http://www.maine-et-loire.fr,https://www.anjoumarchespublics.fr,,,,,False,False,,False,False
15-175996,Ville de Lille,None,Mme Maire Le,,,Place Augustin Laurent CS 30667,59033,Lille cedex,,03-20-49-59-95,,03-20-49-54-49,marchepublics@mairie-lille.fr,http://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175997,Conseil Départemental des Ardennes,None, Benoît HURE,,,"Hôtel, du Département",08011,Charleville Mézières Cedex,,,,,,,https://www.marches-ardennes.fr/fr/consult.php?us=cg08001&id=547,,,,,False,False,,False,False
15-175998,Commune de Dreux,None,M. MAIRE LE,,,2 Rue de Châteaudun B.p. 80129,28103,Dreux cedex,,02-37-38-84-12,,02-37-38-84-99,contact@ville-dreux.fr,,,,,,,False,False,,False,False
15-175999,S.D.N.C.,16000001400011,Mme CANCELIER Eve-Marie,Service des Marchés,,82 rue du Maréchal Lyautey,78103,Saint-germain-en-laye cedex,,(+33) 1-30-87-58-29,,(+33) 1-30-87-58-97,eve-marie.cancelier@dgfip.finances.gouv.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-176001,CA Nîmes Métropole,None,Le Président de Nîmes Métropole,(Horaires d'ouverture : 08h30 - 12h30 / 13h30 - 17h00),,Direction de la Commande publique - Colisée 2 - 2ème étage - 1 rue du Colisée,30947,Nîmes Cedex 9,,(+33) 4-34-03-57-00,,(+33) 4-34-03-57-01,commande-publique-agglo@nimes-metropole.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,False,False,,False,False
15-176002,SDIS d'Ille-et-Vilaine,None,Pôle Finances/Commande Publique,,,2 rue du Moulin de JouéBP 80127,35701,Rennes cedex 7,,,,,,,,,,,,False,False,,False,False
15-176003,UGECAM CENTRE,None,Mme SOPHIE KERFENDAL,,,36 rue xaintrailles,45015,Orleans,,02-38-83-34-89,,02-38-83-33-50,sophie.kerfendal@ugecam-centre.fr,http://www.ugecam-centre.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176005,MINDEF/EMA/SCA/CESCOF,None,M. Le directeur du cescof,Chef de la section CT-SPEC,,Centre d'expertise du soutien du combattant et des forces Quartier estienne 11 rue de groussay,78120,Rambouillet,,,,(+33) 1-34-57-61-55,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-147254,Cté d'agglomération du Grand Avignon,None,Monsieur le Président,,,320 Chemin des MeinajariesBP 1259,84911,AVIGNON Cedex 9,,(+33) 4-90-84-47-00,,(+33) 4-90-84-47-01,contact@agglograndavignon.fr,http://www.grandavignon.fr,http://grandavignon.marcoweb.fr,http://grandavignon.marcoweb.fr,http://grandavignon.marcoweb.fr,,,False,False,,False,False
15-176007,Rennes Métropole,None,M. le Président de Rennes Métropole,,,4 avenue Henri FrévilleCS 93111,35031,Rennes cedex,,02-99-86-60-60,,,srec@rennesmetropole.fr,,http://e-megalisbretagne.org,,,,,False,False,,False,False
15-176008,Mairie de coutras,None,"M. JAGUENAUD Laurent, responsable des achats et de finances",,,19 place Ernest Barraud,33230,Coutras,,05-57-56-09-09,,05-57-56-09-04,laurent-jaguenaud@mairie-coutras.fr,http://www.mairie-coutras33.fr/,,,,,,False,False,,False,False
15-176009,OPH Plaine Commune Habitat,None,"Le Directeur Général, M. Sébastien LONGIN",,,32-38 boulevard Jules Guesde,93200,Saint Denis,,01-48-13-61-00,,01-48-13-61-05,directioncommandepubliquejuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
15-163825,ESID de Rennes,None,"M. AUBIN MARIANE, Etablissement du Service d'Infrastructure de la Défense de RENNES",,,Quartier Margueritte bp14 Quartier Margueritte bp14,35998,Rennes cedex 9,,02-23-35-24-08,,02-23-35-21-93,mariane.aubin@intradef.gouv.fr,,,,,,,False,False,,False,False
15-176011,Chu de Reims,265100057 00487,Mme La Directrice Générale,,,"Centre Hospitalier Universitaire de Reims - 45, rue Cognacq Jay",51092,"Reims cedex, service biomédical",,(+33) 3-26-78-49-23,,(+33) 3-26-78-74-17,mraimbault@chu-reims.fr,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176012,SMPIPA,None,,QUINTY Inès,,"1580, avenue des Bergeries",01150,Saint Vulbas,,04-74-61-53-78,,04-74-61-51-01,ines.quinty@plainedelain.fr,http://www.plainedelain.fr,,,,,,False,False,,False,False
15-176013,C.P.C.A.M. des Bouches du Rhône,None,"M. Gérard BERTUCCELLI, Directeur Général",,,"56, Chemin Joseph AIGUIER Cedex 9",13297,Marseille,,(+33) 4-91-83-71-22,0491837320,,521.dpt.juridique@cpam-marseille.cnamts.fr,http://cnamts.achatpublic.com,http://cnamts.achatpublic.com,,,,,False,False,,False,False
15-176014,Cté d'Agglomération de Metz,None,"M. Nicloux Yves, Resp commande",,,Harmony park 11 boulevard solidarité BP 55025,57071,Metz,,03-87-20-10-27,,03-87-20-10-29,marchespublics@metzmetropole.fr,http://www.metzmetropole.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176016,Ville de Calais,None,Mme DEZEURE Anouk,,,Place du Soldat Inconnu BP329,62107,Calais cédex,,(+33) 3-21-46-62-79,,(+33) 3-21-46-66-39,marches-publics@mairie-calais.fr,http://www.calais.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176018,SIH CAUDAN,None, Administration,,,Le poteau rouge - bp 47,56854,Caudan cedex,,02-97-80-50-70,,02-97-80-50-79,syndic.interhospitalier@wanadoo.fr,http://sih-caudan.e-marchespublics.com,http://sih-caudan.e-marchespublics.com,,,,,False,False,,False,False
15-176019,Commune de Broussy-le-Grand,None,MATHELLIER Jean-Pierre,,,"1, rue des hauts",51230,Broussy-le-grand,,,,,mairie-broussylegrand@orange.fr,,,,,,,False,False,,False,False
15-176021,Commune de NIORT,None,Monsieur Le Maire ou son adjoint délégué,,,1 place Martin BastardCS 58755,79027,Niort cedex,,,,,marchespublics@mairie-niort.fr,http://www.vivre-a-niort.com,http://www.achatpublic.com,,,,,False,False,,False,False
15-176022,OPH GENNEVILLIERS,None,"M. Guillaume PERETTE, Service Construction",,,33 rue des Chevrins,92230,Gennevilliers,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176024,INPS,None,Bureau marchés publics,,,BP 3016931 avenue Franklin Roosevelt,69134,Ecully Cedex,,(+33) 4-72-86-84-70,,(+33) 4-72-86-86-90,inps-marches-publics@interieur.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-176025,Commune de Lattes,None,M. le Maire,,,CS 11010,34973,Lattes Cedex,,04-67-99-76-97,,04-67-99-77-97,marches.publics@ville-lattes.fr,,http://marches.montpellier3m.fr,,,,,False,False,,False,False
15-176026,Préfecture des Alpes-Maritimes,None,"M. GRAGLIA Patrick, PREFECTURE DES ALPES-MARITIMES",,,Cadam route de grenoble,06286,Nice,,04-93-72-24-57,,04-93-72-24-89,,,,,,,,False,False,,False,False
15-176027,Ville de Vincennes,None,M. Vincennes Le Maire de,,,53 bis rue de Fontenay BP123,94304,Vincennes cedex,,01-43-98-65-00,,,commandepublique@vincennes.fr,,https://vincennes.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176030,Limoges Habitat,None, Direction patrimoine,,,10 rue du petit theil,87280,Limoges,,05-55-43-45-00,,05-55-43-45-11,contact@limogeshabitat.fr,http://www.limogeshabitat.fr,http://limogeshabitat.e-marchespublics.com,,,,,False,False,,False,False
15-176032,Ville du Havre,None,secrétariat de la Commission d'Appel d'Offres,,,2ème étage extension 1517 Place de l'hôtel de l'hôtel de Ville - CS 40051,76084,Le Havre Cedex,,(+33) -02-35-19-43-36,,(+33) -02-35-19-44-66,secretariatcao@lehavre.fr,http://lehavre.fr,https://www.mpe76.fr,,https://www.mpe76.fr,,,False,False,,False,False
15-176033,Ministère des outre-mer,None,"M. POSTEL-VINAY Ivan, Ministère des outre-mer",,,27 rue Oudinot,75358,Paris 07 sp,,01-53-69-23-18,,01-53-69-29-11,,,,,,,,False,False,,False,False
15-176034,CHU Rennes,None,Mme FAGOT SANDRINE,,,Rue Henri Le guilloux,35033,Rennes cédex 9,,(+33) 2-99-28-95-38,,,dpal_secretariat@chu-rennes.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-176036,Mairie de Mondelange,None, Monsieur le maire,,,Rue des ponts,57300,Mondelange,,,,,,http://www.e-marchespublics.com,,,,,,False,False,,False,False
15-176037,Port autonome de Paris,None,M. ROUQUE Alexis,,,2 quai de grenelle,75732,Paris cedex 15,,(+33) 1-40-58-27-09,,,,http://www.haropaports.com/fr/paris,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,False,False,,False,False
15-176038,B R G M,None,"Mme Trouvé Sabine, Responsable Achat",,,3 avenue Claude Guillemin,45060,Orléans cedex 2,,,,,consultation@brgm.fr,http://www.achatpublic.com,,,,,,False,False,,False,False
15-176039,Nantes Métropole,None,Mme la Présidente,,,2 Cours du Champ de Mars,44923,Nantes cedex 9,,,,,,,http://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
15-176041,SDIS d'Ille-et-Vilaine,None,Pôle Finances/Commande Publique,,,2 rue du Moulin de JouéBP 80127,35701,Rennes cedex 7,,,,,,,,,,,,False,False,,False,False
15-176042,Centre Hospitalier d'Albi,None, Alain Guinamant,,,22 boulevard Sibille,81013,Albi cedex 9,,05-63-47-47-47,,05-63-47-43-21,cellule.marches@ch-albi.rss.fr,,https://www.achat-hopital.com,,,,,False,False,,False,False
15-176043,SPLA SAGES,35281444600030,M. Kermen Pierre,,,1 Place Firmin Gautier,38027,Grenoble cedex 01,,(+33) 4-76-48-48-09,,(+33) 4-76-70-03-84,contact@innovia-sages.fr,http://www.grenoble-sages.fr,https://www.achatpublic.com,,https://www.achatpublic.com,,,False,False,,False,False
15-176044,Deux-Sèvres Aménagement,None,"Mme DENOUES Coralie, Présidente Directrice Géénrale",,,"21, Chemin des Roches du Vivier",79000,Niort,,05-17-72-11-07,,05-17-72-11-00,contact@deux-sevres-amenagement.fr,,,,,,,False,False,,False,False
15-176046,Universite Evry Val d'Essonne,None," Bureau des marchés, Université Evry Val d'Essonne",,,Bd François Mitterrand,91025,Evry,,,,,,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-176047,CHU Toulouse,None,M. Le Directeur Général,Coordination des achats et des marchés,,Hôtel-Dieu Saint-Jacques 2 rue Viguerie TSA 80035,31059,Toulouse cedex 9,,(+33) 5-61-77-84-24,,,cam@chu-toulouse.fr,http://www.chu-toulouse.fr,http://www.achats-hopitaux.com,,,,,False,False,,False,False
15-176048,CC Versailles Grand Parc,24780058400010, le Président,,,"Communauté d'agglomération de Versailles Grand Parc, 6 avenue de Paris, CS 10922",78009,Versailles Cedex,,(+33) 1-30-97-28-39,,(+33) 1-30-97-28-53,marchespublics@grandparc.fr,http://www.versaillesgrandparc.fr/,http://www.achats.versailles.fr,,,,,False,False,,False,False
15-176049,Ville du Havre,None,secrétariat de la Commission d'Appel d'Offres,,,1517 Place de l'hôtel de Ville - CS 40051,76084,Le Havre Cedex,,(+33) 2-35-19-43-36,,(+33) 2-35-19-44-66,secretariatcao@lehavre.fr,http://lehavre.fr,https://www.mpe76.fr,,https://www.mpe76.fr,,,False,False,,False,False
15-176050,Opera Toulon Provence Mediterranée,None," BONNET Claude Henri, Directeur",,,"EPCC, Boulevard de Strasbourg",83000,TOULON,,,,,,,http://www.marches-publics.info,,,,,False,False,,False,False
15-176051,Institut Geographique National,None, Le Directeur Général,,,"IGN - SAM - département des marchés, 73 avenue de Paris",94165,Saint-Mandé,,01-43-98-80-39,,01-43-98-85-38,marches-publics@ign.fr,http://www.ign.fr,,,,,,False,False,,False,False
15-176052,Commune de Marly-le-Roi,None," PERROT Jean-Yves, Maire",,,Place du général de Gaulle,78160,Marly-le-Roi,,01-30-61-60-00,,,,http://www.marlyleroi.fr/,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-176053,Centre Hospitalier de Voiron,None, le Directeur,,,14 route des Gorges BP 208,38506,Voiron,,04-76-67-15-11,,04-76-67-15-97,,,,,,,,False,False,,False,False
